id_processo,tipo_processo,area_juridica,data_distribuicao,data_sentenca,data_transito_julgado,status,valor_causa,resultado_final,custos_legais,honorarios_advogado,responsavel_interno,escritorio_externo,tribunal,comarca,instancia,risco_inicial
P_1661,Ambiental,Sanções,2020-07-25,2021-01-17,2021-04-22,Finalizado,830885.53,Perdido,9816.06,60468.81,Bruno Costa,Advogados Associados LTDA,TRT3,Campinas,Administrativo,Médio
P_1662,Ambiental,Licenciamento,2022-01-30,2022-08-28,2022-09-23,Finalizado,5064690.92,Acordo,38464.29,434554.13,Carla Souza,Global Law,CARF,Fortaleza,Administrativo,Alto
P_1663,Societário,Governança,2021-08-01,,,Ativo,6515431.82,Em Andamento,18473.74,182049.46,Carla Souza,Santos & Almeida Consultoria,TRF3,Vitória,Primeira Instância,Alto
P_1664,Societário,Fusões e Aquisições,2020-10-23,2020-12-03,2021-05-16,Finalizado,3194317.46,Perdido,42942.16,128604.54,Carla Souza,Global Law,CADE,São Paulo,Administrativo,Muito Alto
P_1665,Trabalhista,RH,2020-11-14,,,Ativo,1690218.78,Em Andamento,28384.68,105145.12,Fernanda Lima,Jurídico Soluções,TJSP,Rio de Janeiro,Segunda Instância,Muito Alto
P_1666,Cível,Contratos,2022-07-22,,,Ativo,8172862.78,Em Andamento,350218.31,425022.17,Fernanda Lima,Advogados Associados LTDA,TRF3,Vitória,Segunda Instância,Alto
P_1667,Tributário,Fiscal,2022-01-02,2022-10-06,2022-10-26,Finalizado,8489817.49,Acordo,361756.26,84306.57,Ana Silva,Global Law,TRT2,Vitória,Primeira Instância,Muito Alto
P_1668,Ambiental,Licenciamento,2020-02-23,2021-06-30,2021-09-24,Finalizado,6736738.69,Perdido,26976.99,362646.81,Fernanda Lima,Martins & Oliveira Advogados,TRF3,Rio de Janeiro,Primeira Instância,Médio
P_1669,Propriedade Intelectual,Patentes,2023-06-25,,,Ativo,7719989.07,Em Andamento,29071.78,534117.66,Ana Silva,Santos & Almeida Consultoria,TJMG,Guarulhos,Segunda Instância,Muito Alto
P_1670,Trabalhista,Acidentes de Trabalho,2021-09-01,,,Ativo,7087365.71,Em Andamento,319762.73,17553.84,Ana Silva,Jurídico Soluções,TRT1,Rio de Janeiro,Segunda Instância,Alto
P_1671,Regulatório,Compliance,2023-10-02,,,Ativo,2489067.95,Em Andamento,111924.76,21249.32,Bruno Costa,Jurídico Soluções,TJMG,Guarulhos,Primeira Instância,Médio
P_1672,Trabalhista,RH,2021-07-12,2022-07-17,2022-10-12,Finalizado,9221856.7,Perdido,269505.39,871040.11,Fernanda Lima,Jurídico Soluções,TRT1,Guarulhos,Segunda Instância,Alto
P_1673,Regulatório,Compliance,2022-12-02,,,Ativo,2496926.34,Em Andamento,48543.08,186867.11,Bruno Costa,Martins & Oliveira Advogados,TJRJ,Belo Horizonte,Primeira Instância,Alto
P_1674,Ambiental,Sanções,2021-01-30,,,Ativo,679990.86,Em Andamento,33877.0,38336.41,Fernanda Lima,Jurídico Soluções,TRF1,Recife,Primeira Instância,Baixo
P_1675,Propriedade Intelectual,Patentes,2021-06-13,2021-11-24,2022-03-05,Finalizado,8741944.27,Ganho,33210.17,330828.15,Carla Souza,Advogados Associados LTDA,TRT1,Curitiba,Administrativo,Muito Alto
P_1676,Trabalhista,RH,2021-08-10,2022-01-14,2022-03-21,Finalizado,8125529.89,Ganho,154802.81,18174.06,Fernanda Lima,Lex Consultoria,STF,Salvador,Tribunais Superiores,Baixo
P_1677,Trabalhista,Acidentes de Trabalho,2021-08-27,2022-07-19,2022-10-05,Finalizado,6640481.43,Ganho,315189.88,280892.64,Fernanda Lima,Global Law,TRF1,Salvador,Primeira Instância,Alto
P_1678,Ambiental,Sanções,2023-11-04,2025-01-22,2025-04-25,Finalizado,3700476.92,Ganho,151893.46,307376.53,Gustavo Pires,Santos & Almeida Consultoria,TRF1,Campinas,Primeira Instância,Alto
P_1679,Ambiental,Sanções,2024-02-09,,,Ativo,6005859.08,Em Andamento,275303.98,201813.72,Fernanda Lima,Jurídico Soluções,STJ,Porto Alegre,Primeira Instância,Muito Alto
P_1680,Tributário,Planejamento Tributário,2023-07-15,2024-04-30,2024-06-24,Finalizado,4500547.62,Ganho,188886.05,155381.19,Carla Souza,Martins & Oliveira Advogados,TRT3,Salvador,Segunda Instância,Baixo
P_1681,Trabalhista,Previdenciário,2022-09-07,2023-06-08,2023-08-22,Finalizado,2587891.18,Acordo,109794.9,243230.04,Ana Silva,Martins & Oliveira Advogados,ANVISA,Curitiba,Segunda Instância,Muito Alto
P_1682,Tributário,Planejamento Tributário,2021-03-30,2021-10-16,2021-12-05,Finalizado,977531.2,Perdido,33825.73,95639.54,Bruno Costa,Lex Consultoria,TJRJ,Belo Horizonte,Primeira Instância,Alto
P_1683,Cível,Recuperação de Crédito,2022-12-11,,,Ativo,7826585.49,Em Andamento,233924.87,558333.24,Bruno Costa,Lex Consultoria,TRF1,Curitiba,Segunda Instância,Baixo
P_1684,Cível,Contratos,2021-07-01,2021-12-23,2022-01-23,Finalizado,4564807.88,Perdido,166404.86,129515.23,Carla Souza,Lex Consultoria,CADE,Belo Horizonte,Segunda Instância,Alto
P_1685,Regulatório,Compliance,2022-05-18,,,Ativo,5627679.86,Em Andamento,49391.02,388159.0,Bruno Costa,Martins & Oliveira Advogados,CARF,Porto Alegre,Tribunais Superiores,Médio
P_1686,Cível,Recuperação de Crédito,2023-08-06,,,Ativo,6820979.13,Em Andamento,202378.59,327598.1,Daniel Oliveira,Santos & Almeida Consultoria,TRT2,Salvador,Primeira Instância,Muito Alto
P_1687,Trabalhista,Previdenciário,2020-01-10,,,Ativo,165678.68,Em Andamento,1780.4,15084.95,Daniel Oliveira,Global Law,STJ,Fortaleza,Primeira Instância,Muito Alto
P_1688,Propriedade Intelectual,Direitos Autorais,2022-10-20,2023-09-20,2023-10-27,Finalizado,7686633.27,Ganho,301738.99,304418.06,Daniel Oliveira,Lex Consultoria,TJRJ,Porto Alegre,Tribunais Superiores,Muito Alto
P_1689,Trabalhista,Previdenciário,2021-06-01,2021-12-13,2022-05-01,Finalizado,4120029.79,Perdido,165420.11,161487.91,Bruno Costa,Lex Consultoria,ANVISA,Belo Horizonte,Tribunais Superiores,Médio
P_1690,Trabalhista,RH,2023-11-20,2025-01-06,2025-04-19,Finalizado,2848343.96,Ganho,1921.16,49734.77,Bruno Costa,Santos & Almeida Consultoria,STJ,Recife,Primeira Instância,Muito Alto
P_1691,Cível,Contratos,2023-03-30,2023-12-03,2024-05-12,Finalizado,797701.31,Acordo,13904.3,20092.4,Carla Souza,Santos & Almeida Consultoria,TRF3,Salvador,Tribunais Superiores,Muito Alto
P_1692,Societário,Governança,2020-09-07,2021-03-07,2021-08-10,Finalizado,844901.74,Perdido,6736.95,15949.48,Gustavo Pires,Santos & Almeida Consultoria,STJ,Recife,Primeira Instância,Médio
P_1693,Regulatório,Compliance,2020-05-28,2021-09-09,2022-01-27,Finalizado,890803.15,Acordo,33652.08,82491.14,Bruno Costa,Advogados Associados LTDA,TJMG,Porto Alegre,Administrativo,Muito Alto
P_1694,Ambiental,Sanções,2021-11-06,2022-02-04,2022-03-27,Finalizado,8233510.6,Acordo,156083.72,312289.93,Gustavo Pires,Lex Consultoria,ANVISA,Curitiba,Segunda Instância,Médio
P_1695,Trabalhista,RH,2021-07-30,2022-04-14,2022-08-01,Finalizado,4360176.92,Acordo,37883.85,83849.05,Fernanda Lima,Santos & Almeida Consultoria,TRF3,Curitiba,Segunda Instância,Médio
P_1696,Trabalhista,RH,2020-04-25,2021-01-21,2021-04-22,Finalizado,5160927.13,Ganho,210112.84,339757.78,Daniel Oliveira,Martins & Oliveira Advogados,TRT1,Belo Horizonte,Administrativo,Muito Alto
P_1697,Ambiental,Sanções,2023-01-21,2023-12-14,2024-02-12,Finalizado,6049998.42,Ganho,227500.09,193016.02,Carla Souza,Global Law,TRT1,Belo Horizonte,Tribunais Superiores,Médio
P_1698,Propriedade Intelectual,Direitos Autorais,2020-08-13,,,Ativo,1375211.24,Em Andamento,39469.71,61491.62,Gustavo Pires,Advogados Associados LTDA,TJRJ,Guarulhos,Primeira Instância,Baixo
P_1699,Cível,Consumidor,2023-02-12,2023-05-09,2023-06-20,Finalizado,5535714.78,Ganho,249556.76,271646.58,Ana Silva,Santos & Almeida Consultoria,STF,Curitiba,Tribunais Superiores,Médio
P_1700,Trabalhista,Acidentes de Trabalho,2020-06-17,,,Ativo,2578102.84,Em Andamento,40389.14,117983.92,Fernanda Lima,Global Law,CARF,Brasília,Segunda Instância,Muito Alto
P_1701,Ambiental,Licenciamento,2021-08-22,2022-11-06,2023-02-20,Finalizado,9133177.14,Acordo,55784.12,246071.69,Gustavo Pires,Jurídico Soluções,TRF3,Curitiba,Primeira Instância,Alto
P_1702,Tributário,Fiscal,2021-05-26,,,Ativo,5554375.7,Em Andamento,55124.99,359719.59,Gustavo Pires,Martins & Oliveira Advogados,TJRJ,Salvador,Administrativo,Médio
P_1703,Trabalhista,Previdenciário,2023-01-29,2023-05-20,2023-08-10,Finalizado,6844886.38,Perdido,194937.35,42068.48,Carla Souza,Jurídico Soluções,STJ,Fortaleza,Segunda Instância,Médio
P_1704,Ambiental,Licenciamento,2021-09-10,2022-09-07,2022-12-07,Finalizado,8131845.43,Perdido,244301.94,704334.63,Fernanda Lima,Jurídico Soluções,TJMG,São Paulo,Segunda Instância,Muito Alto
P_1705,Societário,Fusões e Aquisições,2024-01-28,,,Ativo,9749572.7,Em Andamento,353756.44,582955.42,Gustavo Pires,Martins & Oliveira Advogados,TJRJ,Osasco,Segunda Instância,Muito Alto
P_1706,Tributário,Fiscal,2021-12-24,2022-11-11,2023-04-11,Finalizado,6967947.83,Ganho,309378.91,278655.19,Bruno Costa,Advogados Associados LTDA,TRF2,Fortaleza,Primeira Instância,Médio
P_1707,Ambiental,Licenciamento,2020-08-10,2021-10-28,2021-12-03,Finalizado,6373590.91,Perdido,95479.55,240221.38,Gustavo Pires,Jurídico Soluções,CARF,Porto Alegre,Segunda Instância,Médio
P_1708,Cível,Imobiliário,2020-09-27,2021-05-28,2021-08-20,Finalizado,7734984.33,Perdido,84440.19,248236.99,Fernanda Lima,Global Law,TRF3,Fortaleza,Tribunais Superiores,Alto
P_1709,Societário,Fusões e Aquisições,2020-12-24,,,Ativo,9774467.1,Em Andamento,438719.01,400784.12,Fernanda Lima,Martins & Oliveira Advogados,STF,Salvador,Tribunais Superiores,Alto
P_1710,Tributário,Planejamento Tributário,2023-04-21,2023-06-09,2023-11-30,Finalizado,4200011.79,Acordo,68937.71,135032.95,Gustavo Pires,Advogados Associados LTDA,STJ,Belo Horizonte,Primeira Instância,Muito Alto
P_1711,Cível,Consumidor,2023-10-30,2024-03-13,2024-04-11,Finalizado,1575067.15,Acordo,13331.3,148003.15,Gustavo Pires,Lex Consultoria,TRF3,Fortaleza,Segunda Instância,Médio
P_1712,Tributário,Fiscal,2022-06-05,2022-08-26,2023-01-24,Finalizado,2590365.22,Acordo,59342.04,97876.35,Ana Silva,Global Law,TRF3,Campinas,Tribunais Superiores,Baixo
P_1713,Tributário,Planejamento Tributário,2020-02-12,,,Ativo,8226709.85,Em Andamento,177686.61,536992.42,Carla Souza,Santos & Almeida Consultoria,TRF3,Belo Horizonte,Primeira Instância,Médio
P_1714,Trabalhista,Previdenciário,2023-02-22,2023-04-04,2023-06-02,Finalizado,7557753.84,Acordo,270270.18,154759.81,Carla Souza,Jurídico Soluções,TRT3,Recife,Administrativo,Baixo
P_1715,Ambiental,Sanções,2022-09-27,,,Ativo,4497388.25,Em Andamento,139248.11,341518.29,Daniel Oliveira,Advogados Associados LTDA,TJSP,São Paulo,Tribunais Superiores,Médio
P_1716,Societário,Governança,2021-05-06,,,Ativo,912483.39,Em Andamento,39788.28,35371.38,Carla Souza,Santos & Almeida Consultoria,TRF1,Porto Alegre,Tribunais Superiores,Médio
P_1717,Cível,Imobiliário,2022-06-13,2022-10-14,2022-11-16,Finalizado,922356.67,Acordo,4013.96,60136.71,Ana Silva,Santos & Almeida Consultoria,STJ,Guarulhos,Administrativo,Alto
P_1718,Cível,Imobiliário,2022-05-11,,,Ativo,8286180.03,Em Andamento,330123.31,496910.74,Fernanda Lima,Lex Consultoria,TRF2,Osasco,Administrativo,Alto
P_1719,Tributário,Fiscal,2023-01-04,2023-03-10,2023-05-03,Finalizado,2294638.42,Ganho,36197.6,223026.35,Carla Souza,Lex Consultoria,TRF2,Fortaleza,Tribunais Superiores,Baixo
P_1720,Trabalhista,Acidentes de Trabalho,2023-06-24,,,Ativo,2981093.44,Em Andamento,42121.33,125760.38,Daniel Oliveira,Advogados Associados LTDA,CARF,Recife,Primeira Instância,Muito Alto
P_1721,Cível,Contratos,2024-01-23,2024-09-16,2025-03-07,Finalizado,9840865.77,Acordo,194216.26,416066.1,Gustavo Pires,Lex Consultoria,TRT1,Rio de Janeiro,Administrativo,Alto
P_1722,Trabalhista,Acidentes de Trabalho,2021-05-18,,,Ativo,528051.86,Em Andamento,5221.25,11310.1,Gustavo Pires,Jurídico Soluções,TJMG,Belo Horizonte,Segunda Instância,Baixo
P_1723,Societário,Governança,2022-09-12,,,Ativo,8786858.64,Em Andamento,170008.15,586947.4,Bruno Costa,Jurídico Soluções,TJMG,Belo Horizonte,Primeira Instância,Alto
P_1724,Societário,Fusões e Aquisições,2022-08-05,2023-01-29,2023-03-02,Finalizado,2434392.81,Perdido,55692.67,152968.31,Fernanda Lima,Jurídico Soluções,TJRJ,Guarulhos,Tribunais Superiores,Alto
P_1725,Tributário,Fiscal,2021-11-07,2022-10-16,2023-02-08,Finalizado,7433750.63,Acordo,72279.89,420694.63,Gustavo Pires,Advogados Associados LTDA,TJMG,Salvador,Segunda Instância,Alto
P_1726,Tributário,Planejamento Tributário,2020-12-18,,,Ativo,1337281.17,Em Andamento,60636.54,132991.97,Gustavo Pires,Global Law,TRF2,Fortaleza,Tribunais Superiores,Baixo
P_1727,Regulatório,Setorial,2023-09-15,2024-03-01,2024-08-25,Finalizado,3929902.9,Perdido,82114.73,69877.14,Gustavo Pires,Martins & Oliveira Advogados,CADE,Brasília,Tribunais Superiores,Muito Alto
P_1728,Regulatório,Setorial,2020-10-18,,,Ativo,9815532.59,Em Andamento,64635.69,830569.39,Carla Souza,Santos & Almeida Consultoria,ANVISA,Guarulhos,Tribunais Superiores,Médio
P_1729,Regulatório,Setorial,2020-03-12,,,Ativo,8010593.21,Em Andamento,103692.59,455313.87,Fernanda Lima,Santos & Almeida Consultoria,TRT2,Campinas,Administrativo,Médio
P_1730,Tributário,Fiscal,2022-07-23,,,Ativo,4277569.82,Em Andamento,85971.7,415578.0,Gustavo Pires,Global Law,TRT1,Vitória,Administrativo,Baixo
P_1731,Trabalhista,RH,2022-02-27,2022-07-14,2022-08-28,Finalizado,3487181.73,Perdido,48187.88,27799.95,Bruno Costa,Santos & Almeida Consultoria,ANVISA,Guarulhos,Administrativo,Médio
P_1732,Propriedade Intelectual,Direitos Autorais,2023-06-05,,,Ativo,3152328.36,Em Andamento,18153.46,221070.42,Daniel Oliveira,Jurídico Soluções,TRF2,Vitória,Primeira Instância,Baixo
P_1733,Regulatório,Compliance,2022-11-29,,,Ativo,1307389.45,Em Andamento,58185.99,104337.1,Daniel Oliveira,Lex Consultoria,TRF2,São Paulo,Primeira Instância,Baixo
P_1734,Societário,Governança,2022-03-01,,,Ativo,5557223.73,Em Andamento,122656.99,465102.45,Daniel Oliveira,Global Law,CADE,Guarulhos,Administrativo,Médio
P_1735,Tributário,Planejamento Tributário,2021-04-04,2021-06-19,2021-09-25,Finalizado,1622414.1,Perdido,54451.75,145062.31,Carla Souza,Martins & Oliveira Advogados,TRT2,Porto Alegre,Primeira Instância,Baixo
P_1736,Tributário,Planejamento Tributário,2023-01-24,2023-06-08,2023-07-24,Finalizado,8807253.1,Perdido,123140.29,755570.75,Carla Souza,Global Law,TRF3,Guarulhos,Primeira Instância,Muito Alto
P_1737,Tributário,Fiscal,2020-09-20,2021-05-31,2021-11-27,Finalizado,6410342.29,Ganho,33294.87,398127.79,Fernanda Lima,Santos & Almeida Consultoria,TRF3,Rio de Janeiro,Primeira Instância,Alto
P_1738,Trabalhista,Previdenciário,2021-05-05,2022-09-04,2023-02-13,Finalizado,6151856.52,Ganho,20304.19,100700.75,Fernanda Lima,Martins & Oliveira Advogados,TRT1,Porto Alegre,Tribunais Superiores,Médio
P_1739,Trabalhista,RH,2023-04-29,,,Ativo,3809034.72,Em Andamento,23032.88,377205.16,Bruno Costa,Jurídico Soluções,TRF2,Guarulhos,Primeira Instância,Alto
P_1740,Societário,Governança,2023-07-12,,,Ativo,4657562.49,Em Andamento,19537.23,99630.97,Gustavo Pires,Lex Consultoria,STJ,Vitória,Segunda Instância,Baixo
P_1741,Regulatório,Compliance,2021-03-13,2021-08-15,2022-01-13,Finalizado,8651842.22,Acordo,30909.94,767251.92,Carla Souza,Lex Consultoria,STJ,Porto Alegre,Administrativo,Médio
P_1742,Trabalhista,RH,2022-03-15,2022-08-21,2023-01-26,Finalizado,8100810.98,Perdido,385529.45,799689.42,Carla Souza,Advogados Associados LTDA,TRT3,Rio de Janeiro,Primeira Instância,Baixo
P_1743,Propriedade Intelectual,Marcas,2022-06-28,,,Ativo,2826413.1,Em Andamento,61013.4,205023.57,Gustavo Pires,Global Law,ANVISA,Belo Horizonte,Administrativo,Alto
P_1744,Societário,Fusões e Aquisições,2022-02-25,,,Ativo,2774002.69,Em Andamento,68250.5,5890.28,Carla Souza,Lex Consultoria,ANVISA,Guarulhos,Segunda Instância,Alto
P_1745,Tributário,Fiscal,2022-08-18,2023-05-18,2023-09-09,Finalizado,9757337.5,Acordo,476952.88,82837.53,Bruno Costa,Jurídico Soluções,STJ,Belo Horizonte,Administrativo,Baixo
P_1746,Trabalhista,Previdenciário,2023-07-10,2024-04-08,2024-07-17,Finalizado,4870763.91,Ganho,62059.33,70663.26,Ana Silva,Martins & Oliveira Advogados,STJ,Fortaleza,Primeira Instância,Alto
P_1747,Regulatório,Compliance,2021-02-19,2021-04-03,2021-07-11,Finalizado,2490689.96,Perdido,80788.57,207056.46,Bruno Costa,Santos & Almeida Consultoria,CADE,Recife,Administrativo,Médio
P_1748,Cível,Imobiliário,2020-10-13,2021-07-13,2021-10-02,Finalizado,9210991.11,Ganho,14397.45,579351.93,Bruno Costa,Martins & Oliveira Advogados,TJSP,Brasília,Primeira Instância,Baixo
P_1749,Trabalhista,Previdenciário,2023-07-11,,,Ativo,3314699.99,Em Andamento,52489.34,82246.16,Fernanda Lima,Martins & Oliveira Advogados,TRT2,Belo Horizonte,Administrativo,Baixo
P_1750,Societário,Governança,2023-03-29,2023-05-08,2023-06-17,Finalizado,1961185.47,Acordo,47662.97,130684.17,Carla Souza,Lex Consultoria,ANVISA,Rio de Janeiro,Administrativo,Alto
P_1751,Cível,Recuperação de Crédito,2021-02-28,,,Ativo,7009465.63,Em Andamento,171771.87,106320.33,Fernanda Lima,Santos & Almeida Consultoria,TJSP,Brasília,Administrativo,Médio
P_1752,Cível,Consumidor,2022-09-30,2022-12-31,2023-05-27,Finalizado,4790627.99,Ganho,22188.01,191084.82,Daniel Oliveira,Santos & Almeida Consultoria,CADE,Osasco,Tribunais Superiores,Baixo
P_1753,Regulatório,Setorial,2022-10-23,2023-02-02,2023-07-29,Finalizado,1105271.75,Ganho,13781.81,101551.94,Ana Silva,Martins & Oliveira Advogados,TJMG,Curitiba,Administrativo,Muito Alto
P_1754,Propriedade Intelectual,Direitos Autorais,2021-02-03,2021-12-16,2022-04-21,Finalizado,9958657.52,Perdido,427434.26,384890.82,Fernanda Lima,Advogados Associados LTDA,TRT1,São Paulo,Primeira Instância,Médio
P_1755,Societário,Fusões e Aquisições,2021-04-15,,,Ativo,6013751.75,Em Andamento,127615.62,514875.28,Carla Souza,Advogados Associados LTDA,CADE,Fortaleza,Primeira Instância,Muito Alto
P_1756,Ambiental,Licenciamento,2020-03-25,2020-08-25,2020-09-09,Finalizado,7783439.43,Perdido,70527.81,450297.68,Carla Souza,Jurídico Soluções,ANVISA,Salvador,Administrativo,Alto
P_1757,Societário,Governança,2021-10-30,,,Ativo,6345183.07,Em Andamento,63557.03,106506.58,Gustavo Pires,Martins & Oliveira Advogados,TJRJ,Vitória,Tribunais Superiores,Médio
P_1758,Regulatório,Compliance,2022-02-06,2022-11-18,2023-03-17,Finalizado,7497763.92,Perdido,147721.51,289582.45,Fernanda Lima,Santos & Almeida Consultoria,TJSP,Campinas,Tribunais Superiores,Muito Alto
P_1759,Ambiental,Licenciamento,2022-10-19,2023-08-17,2024-01-19,Finalizado,3208932.99,Perdido,35303.12,157473.91,Bruno Costa,Martins & Oliveira Advogados,TRT2,Guarulhos,Primeira Instância,Médio
P_1760,Propriedade Intelectual,Direitos Autorais,2020-08-25,2021-03-12,2021-05-05,Finalizado,4717334.44,Acordo,6235.97,178446.41,Bruno Costa,Lex Consultoria,ANVISA,São Paulo,Administrativo,Médio
P_1761,Tributário,Fiscal,2023-09-10,2023-11-26,2023-12-25,Finalizado,6660921.78,Perdido,78323.58,229922.39,Daniel Oliveira,Jurídico Soluções,CARF,São Paulo,Primeira Instância,Médio
P_1762,Regulatório,Compliance,2023-12-16,2024-04-23,2024-07-24,Finalizado,2249733.74,Perdido,27396.2,177641.27,Daniel Oliveira,Lex Consultoria,CADE,Belo Horizonte,Segunda Instância,Baixo
P_1763,Tributário,Planejamento Tributário,2021-07-23,,,Ativo,3643674.38,Em Andamento,52677.86,56099.17,Fernanda Lima,Jurídico Soluções,TJMG,Guarulhos,Tribunais Superiores,Muito Alto
P_1764,Tributário,Planejamento Tributário,2022-02-23,,,Ativo,6181816.61,Em Andamento,62764.78,501686.16,Daniel Oliveira,Jurídico Soluções,TJMG,Salvador,Tribunais Superiores,Baixo
P_1765,Regulatório,Setorial,2023-10-15,2024-03-25,2024-07-12,Finalizado,7746857.66,Perdido,129358.82,122932.85,Fernanda Lima,Santos & Almeida Consultoria,STJ,Porto Alegre,Segunda Instância,Alto
P_1766,Cível,Contratos,2023-09-09,,,Ativo,1437027.8,Em Andamento,11461.06,24966.93,Carla Souza,Santos & Almeida Consultoria,TRT2,Rio de Janeiro,Primeira Instância,Médio
P_1767,Tributário,Planejamento Tributário,2022-07-15,2023-06-13,2023-07-29,Finalizado,7899125.45,Ganho,235569.46,294232.88,Bruno Costa,Santos & Almeida Consultoria,TRF3,Salvador,Tribunais Superiores,Baixo
P_1768,Cível,Recuperação de Crédito,2023-06-26,2023-11-25,2024-03-02,Finalizado,9546711.52,Acordo,337894.81,509794.34,Carla Souza,Santos & Almeida Consultoria,CARF,Campinas,Primeira Instância,Médio
P_1769,Ambiental,Licenciamento,2021-08-02,,,Ativo,6924622.11,Em Andamento,191390.22,22309.74,Ana Silva,Martins & Oliveira Advogados,TRT1,Brasília,Segunda Instância,Alto
P_1770,Propriedade Intelectual,Patentes,2020-09-19,2020-11-16,2021-02-20,Finalizado,8905074.89,Perdido,262033.45,397315.99,Gustavo Pires,Jurídico Soluções,TJRJ,Salvador,Primeira Instância,Alto
P_1771,Ambiental,Licenciamento,2023-03-03,2024-03-06,2024-08-15,Finalizado,1907609.0,Perdido,1597.75,30327.51,Carla Souza,Martins & Oliveira Advogados,STF,Salvador,Administrativo,Muito Alto
P_1772,Tributário,Fiscal,2021-03-15,2022-04-26,2022-08-31,Finalizado,2775391.1,Perdido,41873.24,41880.29,Fernanda Lima,Lex Consultoria,TRF1,Brasília,Tribunais Superiores,Muito Alto
P_1773,Societário,Fusões e Aquisições,2024-02-07,,,Ativo,5050964.65,Em Andamento,68075.88,403242.02,Bruno Costa,Jurídico Soluções,TJRJ,Recife,Tribunais Superiores,Muito Alto
